full_trajectory_uncertainty,id_0,id_1,id_2,id_3,x0,y0,x1,y1,x2,y2,x3,y3,p0_1,p1_2,p2_3,p0-2,p0-3,p1-3,nr_cells0,nr_cells1,nr_cells2,nr_cells3
0.494,5287,5287,5287,5287,107.21,236.894,105.184,236.898,112.837,245.528,119.658,255.85,0.515,0.49,0.478,0.503,0.494,0.484,0,0,0,0
0.718,5288,5288,5288,5288,226.358,159.591,233.052,166.821,251.681,170.873,248.284,151.438,0.714,0.687,0.754,0.701,0.718,0.721,0,0,0,0
0.662,5289,5289,5289,5289,201.452,96.095,220.436,82.818,223.354,75.456,229.156,69.753,0.609,0.67,0.705,0.64,0.661,0.688,0,0,0,0
0.66,5290,5290,5290,5290,77.772,385.187,77.336,384.622,77.557,384.554,78.616,384.705,0.653,0.67,0.657,0.662,0.66,0.664,1,1,1,1
0.711,5291,5291,5291,5291,191.969,360.019,187.577,360.531,184.608,357.13,182.163,356.327,0.679,0.84,0.614,0.76,0.711,0.727,0,0,0,0
0.588,5292,5292,5292,5292,68.554,46.322,66.25,45.182,63.898,44.419,63.738,44.553,0.484,0.673,0.607,0.578,0.588,0.64,0,0,0,0
0.727,5293,5293,5293,5293,409.947,162.55,415.963,166.902,430.088,161.951,437.468,156.931,0.761,0.728,0.693,0.744,0.727,0.71,0,0,0,0
0.765,5294,5294,5294,5294,260.189,389.532,261.793,388.641,254.0,389.798,246.943,380.838,0.752,0.828,0.715,0.79,0.765,0.771,0,0,0,0
0.7,5295,5295,5295,5295,181.19,198.839,211.366,171.298,234.088,182.009,241.073,200.255,0.566,0.764,0.77,0.665,0.7,0.767,0,0,0,0
0.777,5296,5296,5296,5296,258.72,383.919,257.68,384.538,247.843,382.156,247.082,372.306,0.854,0.689,0.788,0.771,0.777,0.738,0,0,0,0
0.545,5297,5297,5297,5297,468.785,235.859,474.484,233.76,475.211,234.879,475.211,234.879,0.117,0.638,0.879,0.378,0.545,0.759,0,0,0,0
0.632,5298,5298,5298,5298,196.054,348.657,190.631,347.321,190.372,342.903,187.769,341.013,0.691,0.504,0.701,0.598,0.632,0.602,1,1,1,1
0.579,5299,5299,5299,5299,441.345,399.813,440.789,399.591,440.789,399.591,440.789,399.591,0.478,0.678,0.579,0.578,0.579,0.629,0,0,0,0
0.554,5300,5300,5300,5300,314.116,227.188,334.335,240.743,340.229,252.285,339.365,255.886,0.492,0.481,0.688,0.487,0.554,0.585,0,0,0,0
0.695,5301,5301,5301,5301,177.55,99.035,185.648,81.653,203.723,86.999,200.836,103.187,0.686,0.652,0.748,0.669,0.695,0.7,1,1,1,1
0.798,5302,5302,5302,5302,471.24,138.556,471.2,138.563,469.995,138.616,469.995,138.616,0.899,0.703,0.793,0.801,0.798,0.748,0,0,0,0
0.79,5303,5303,5303,5303,19.557,409.279,25.038,403.017,24.857,405.615,25.046,406.461,0.771,0.727,0.873,0.749,0.79,0.8,0,0,0,0
0.73,5304,5304,5304,5304,433.754,438.938,433.754,438.938,433.754,438.938,433.754,438.938,0.681,0.664,0.846,0.672,0.73,0.755,0,0,0,0
0.601,5306,5306,5306,5306,88.549,138.948,96.33,141.589,96.679,136.146,92.191,150.478,0.716,0.567,0.519,0.642,0.601,0.543,0,0,0,0
0.54,5307,5307,5307,5307,237.829,413.438,237.727,414.66,231.632,420.054,226.123,429.409,0.476,0.54,0.602,0.508,0.54,0.571,0,0,0,0
0.725,5308,5308,5308,5308,337.765,240.688,355.712,232.918,346.233,232.583,338.737,238.864,0.787,0.718,0.669,0.753,0.725,0.693,0,0,0,0
0.71,5309,5309,5309,5309,66.46,365.582,63.417,368.475,60.593,371.574,62.981,376.497,0.623,0.722,0.784,0.673,0.71,0.753,0,0,0,0
0.787,5310,5310,5310,5310,446.745,11.593,437.654,14.503,435.356,15.809,434.563,15.57,0.749,0.774,0.837,0.761,0.787,0.805,1,1,1,1
0.759,5311,5311,5311,5311,468.393,259.535,469.178,263.635,469.178,263.635,469.178,263.635,0.754,0.753,0.769,0.754,0.759,0.761,0,0,0,0
0.673,5312,5312,5312,5312,142.82,185.659,134.266,159.801,133.788,164.964,139.916,165.304,0.759,0.638,0.621,0.699,0.673,0.629,0,0,0,0
0.743,5313,5313,5313,5313,374.673,112.316,370.034,123.0,367.33,127.202,364.937,128.514,0.715,0.731,0.783,0.723,0.743,0.757,0,0,0,0
0.735,5314,5314,5314,5314,368.925,478.59,368.682,478.074,368.682,478.074,368.682,478.074,0.641,0.745,0.819,0.693,0.735,0.782,0,0,0,0
0.704,5315,5315,5315,5315,474.866,466.355,474.866,466.355,474.866,466.355,474.866,466.355,0.732,0.73,0.649,0.731,0.704,0.689,0,0,0,0
0.647,5316,5316,5316,5316,293.902,268.541,280.913,261.597,275.749,268.283,270.48,261.905,0.668,0.568,0.706,0.618,0.647,0.637,0,0,0,0
0.673,5317,5317,5317,5317,67.728,90.718,66.306,83.393,67.033,83.541,69.845,84.356,0.616,0.712,0.691,0.664,0.673,0.701,0,0,0,0
0.83,5318,5318,5318,5318,24.636,193.428,31.11,191.723,31.409,191.556,36.069,187.734,0.872,0.883,0.736,0.877,0.83,0.809,0,0,0,0
0.733,5319,5319,5319,5319,135.415,223.223,123.186,199.098,118.626,188.783,115.528,183.129,0.76,0.757,0.682,0.758,0.733,0.72,0,0,0,0
0.573,5320,5320,5320,5320,16.382,202.547,18.356,202.385,18.224,202.284,16.105,198.597,0.421,0.621,0.677,0.521,0.573,0.649,0,0,0,0
0.759,5321,5321,5321,5321,78.236,160.58,70.602,150.159,66.006,149.795,69.932,150.123,0.649,0.806,0.822,0.727,0.759,0.814,2,2,2,2
0.716,5322,5322,5322,5322,465.804,306.237,468.903,305.665,469.121,305.471,469.121,305.471,0.685,0.655,0.807,0.67,0.716,0.731,0,0,0,0
0.718,5323,5323,5323,5323,386.133,236.314,394.109,241.473,398.273,236.294,401.255,237.945,0.618,0.649,0.887,0.633,0.718,0.768,1,1,1,1
0.73,5324,5324,5324,5324,208.908,458.077,211.506,453.8,222.078,450.866,220.215,452.96,0.718,0.712,0.76,0.715,0.73,0.736,1,1,1,1
0.863,5325,5325,5325,5325,25.412,295.934,20.106,292.189,14.598,293.164,13.001,292.16,0.814,0.817,0.957,0.816,0.863,0.887,0,0,0,0
0.523,5326,5326,5326,5326,182.776,193.26,192.263,136.956,188.11,130.306,179.526,91.985,0.411,0.694,0.464,0.553,0.523,0.579,0,0,0,0
0.749,5328,5328,5328,5328,54.541,470.541,53.844,470.803,53.814,470.795,51.55,470.648,0.803,0.721,0.725,0.762,0.749,0.723,0,0,0,0
0.778,5329,5329,5329,5329,248.681,266.246,250.756,282.221,255.877,270.95,247.602,270.42,0.766,0.777,0.792,0.772,0.778,0.784,0,0,0,0
0.681,5330,5330,5330,5330,286.508,201.472,293.298,191.037,299.267,191.398,314.407,204.959,0.736,0.668,0.64,0.702,0.681,0.654,0,0,0,0
0.712,5332,5332,5332,5332,96.226,420.886,96.226,420.886,96.615,421.002,98.011,420.269,0.753,0.688,0.696,0.72,0.712,0.692,0,0,0,0
0.666,5333,5333,5333,5333,404.169,469.753,404.169,469.753,404.169,469.753,404.169,469.753,0.771,0.626,0.603,0.698,0.666,0.614,0,0,0,0
0.693,5335,5335,5335,5335,47.695,375.949,43.938,385.052,40.256,384.208,39.284,382.059,0.659,0.612,0.807,0.636,0.693,0.71,0,0,0,0
0.65,5336,5336,5336,5336,47.681,103.245,38.087,105.816,33.804,101.178,30.539,97.832,0.688,0.567,0.695,0.628,0.65,0.631,0,0,0,0
0.727,5337,5337,5337,5337,206.509,137.251,214.313,125.914,212.805,127.367,217.253,121.503,0.688,0.689,0.803,0.688,0.727,0.746,0,0,0,0
0.725,5338,5338,5338,5338,209.205,226.39,245.156,236.264,249.562,235.608,258.577,230.658,0.665,0.758,0.751,0.712,0.725,0.755,0,0,0,0
0.773,5339,5339,5339,5339,288.798,446.824,289.38,445.278,289.424,444.62,288.048,444.791,0.804,0.721,0.794,0.763,0.773,0.758,0,0,0,0
0.524,5340,5340,5340,3481,140.963,23.294,143.275,21.067,131.088,19.255,104.14,11.975,0.792,0.717,0.063,0.754,0.524,0.39,0,0,0,0
0.621,5341,5341,5341,5341,414.11,71.868,413.333,70.25,414.599,68.708,415.19,70.939,0.664,0.643,0.555,0.654,0.621,0.599,0,0,0,0
0.79,5343,5343,5343,5343,316.637,102.248,314.386,104.532,298.109,110.95,284.664,102.532,0.878,0.758,0.734,0.818,0.79,0.746,1,1,1,1
0.745,5344,5344,5344,5344,270.855,297.659,279.003,289.065,290.952,289.603,291.421,286.853,0.725,0.812,0.697,0.768,0.745,0.755,0,0,0,0
0.748,5345,5345,5345,5345,413.993,389.786,412.14,389.476,412.004,389.419,412.004,389.419,0.835,0.703,0.706,0.769,0.748,0.705,1,1,1,1
0.718,5346,5346,5346,5346,314.201,237.063,317.861,227.427,324.988,218.529,319.402,222.665,0.746,0.827,0.579,0.787,0.718,0.703,2,2,2,2
0.8,5347,5347,5347,5347,62.726,347.008,65.191,345.232,71.29,342.176,68.919,345.562,0.728,0.926,0.747,0.827,0.8,0.836,1,1,1,1
0.586,5348,5348,5348,5348,129.963,114.125,123.929,110.623,132.039,99.807,119.551,100.612,0.353,0.777,0.627,0.565,0.586,0.702,1,1,1,1
0.83,5349,5349,5349,5349,200.233,295.555,194.114,301.021,191.387,292.327,185.912,288.949,0.807,0.809,0.874,0.808,0.83,0.842,0,0,0,0
0.692,5350,5350,5350,5350,394.47,227.941,391.528,224.305,400.302,222.812,398.25,223.87,0.703,0.668,0.707,0.685,0.692,0.687,0,0,0,0
0.717,5351,5351,5351,5351,486.853,473.543,486.853,473.543,486.853,473.543,486.853,473.543,0.755,0.772,0.625,0.763,0.717,0.698,0,0,0,0
0.714,5352,5352,5352,5352,150.364,484.344,148.85,486.536,146.903,486.894,146.968,486.745,0.758,0.638,0.745,0.698,0.714,0.692,0,0,0,0
0.757,5353,5353,5353,5353,440.808,65.888,439.539,65.583,439.946,65.101,434.57,66.149,0.764,0.747,0.759,0.756,0.757,0.753,0,0,0,0
0.754,5354,5354,5354,5354,325.351,368.095,322.806,374.89,328.306,368.475,324.774,362.234,0.764,0.737,0.76,0.751,0.754,0.748,0,0,0,0
0.807,5355,5355,5355,5355,428.111,452.333,428.111,452.333,428.111,452.333,428.111,452.333,0.79,0.73,0.903,0.76,0.807,0.816,0,0,0,0
0.542,5356,5356,5356,5356,208.405,232.139,226.396,177.847,239.654,171.531,248.362,168.435,0.44,0.532,0.656,0.486,0.542,0.594,0,0,0,0
0.889,5357,5357,5357,5357,457.075,457.716,457.075,457.716,457.075,457.716,457.075,457.716,0.874,0.84,0.953,0.857,0.889,0.896,0,0,0,0
0.581,5358,3342,3342,3342,12.625,278.246,13.736,274.518,13.836,274.472,14.08,274.007,0.077,0.861,0.804,0.469,0.581,0.832,0,0,0,0
0.754,5360,5360,5360,5360,73.921,380.851,72.148,382.029,72.074,386.445,73.773,388.346,0.802,0.859,0.601,0.83,0.754,0.73,0,0,0,0
0.763,5361,5361,5361,5361,248.917,457.824,249.577,456.935,252.356,457.004,252.19,456.6,0.804,0.875,0.61,0.839,0.763,0.742,1,1,1,1
0.641,5362,5362,5362,5362,274.508,77.935,275.215,79.293,274.042,73.908,270.649,67.157,0.684,0.618,0.621,0.651,0.641,0.619,0,0,0,0
0.635,5363,5363,5363,5363,107.021,367.879,106.807,365.989,106.527,367.407,110.898,369.471,0.753,0.583,0.568,0.668,0.635,0.575,0,0,0,0
0.666,5364,5364,5364,5364,441.928,336.503,435.707,340.314,435.617,341.469,435.638,341.686,0.66,0.484,0.853,0.572,0.666,0.669,0,0,0,0
0.639,5365,5365,5365,5365,390.205,268.521,395.724,268.149,399.978,271.37,405.723,271.51,0.855,0.533,0.528,0.694,0.639,0.53,0,0,0,0
0.669,5367,5367,5367,5367,348.432,317.657,349.693,322.889,347.486,321.65,342.795,329.091,0.702,0.62,0.686,0.661,0.669,0.653,0,0,0,0
0.756,5368,5368,5368,5368,43.169,168.971,35.26,173.321,34.499,173.448,25.228,166.65,0.768,0.842,0.658,0.805,0.756,0.75,1,1,1,1
0.711,5369,5369,5369,5369,283.582,319.536,285.877,322.189,286.929,301.452,281.123,302.194,0.723,0.807,0.603,0.765,0.711,0.705,0,0,0,0
0.651,5370,5370,5370,5370,91.378,68.283,84.51,66.041,82.934,65.442,82.886,65.36,0.565,0.663,0.724,0.614,0.651,0.693,1,1,1,1
0.831,5371,5371,5371,5371,349.542,473.053,349.235,471.913,349.235,471.913,349.235,471.913,0.873,0.887,0.734,0.88,0.831,0.811,0,0,0,0
0.522,5372,5372,5372,5372,56.628,152.155,52.554,149.278,52.669,149.13,57.516,150.18,0.459,0.573,0.533,0.516,0.522,0.553,1,1,1,1
0.696,5373,5373,5373,5373,280.542,187.337,283.637,200.519,290.469,216.22,293.64,205.992,0.735,0.622,0.731,0.679,0.696,0.677,0,0,0,0
0.693,5375,5375,5375,5375,200.402,206.522,234.682,205.45,238.523,197.472,239.917,216.123,0.655,0.688,0.735,0.671,0.693,0.712,0,0,0,0
0.619,5377,5377,5377,5377,334.225,383.201,339.543,385.595,339.643,380.633,340.089,378.95,0.671,0.502,0.685,0.586,0.619,0.593,0,0,0,0
0.772,5378,5378,5378,5378,257.125,451.549,257.89,450.467,257.418,450.905,257.422,449.879,0.717,0.872,0.727,0.794,0.772,0.799,1,1,1,1
0.833,5379,5379,5379,5379,384.868,280.788,385.507,282.23,380.23,281.309,381.338,283.646,0.878,0.921,0.699,0.9,0.833,0.81,2,2,2,2
0.698,5380,5380,5380,5380,214.199,229.339,217.326,245.373,216.64,246.949,220.529,245.844,0.635,0.763,0.697,0.699,0.698,0.73,1,1,1,1
0.631,5381,5381,5381,5381,296.005,247.913,304.558,238.84,310.519,223.988,299.343,207.048,0.594,0.66,0.64,0.627,0.631,0.65,0,0,0,0
0.598,5384,5384,5384,5384,453.872,360.962,453.02,361.148,452.588,361.139,452.556,361.138,0.608,0.507,0.68,0.557,0.598,0.593,0,0,0,0
0.428,5385,5385,5385,5385,57.636,86.163,47.792,82.662,48.278,78.436,48.947,77.618,0.411,0.407,0.467,0.409,0.428,0.437,0,0,0,0
0.649,5386,5386,5386,5386,299.232,402.525,309.714,399.194,309.572,396.294,305.606,392.884,0.628,0.649,0.669,0.639,0.649,0.659,0,0,0,0
0.806,5387,5387,5387,5387,209.707,24.616,209.707,24.616,209.0,23.421,209.333,21.755,0.854,0.787,0.777,0.821,0.806,0.782,2,2,2,2
0.48,5388,5388,5388,5388,219.888,235.516,237.58,261.279,228.757,272.783,237.806,284.169,0.41,0.423,0.607,0.416,0.48,0.515,0,0,0,0
0.658,5389,5389,5389,5389,448.992,416.928,448.992,416.928,448.992,416.928,448.992,416.928,0.65,0.573,0.75,0.612,0.658,0.661,1,1,1,1
0.734,5390,5390,5390,5390,449.895,314.761,450.609,312.433,450.52,312.323,450.52,312.323,0.883,0.591,0.728,0.737,0.734,0.66,0,0,0,0
0.738,5391,5391,5391,5391,323.115,81.932,320.816,85.179,315.216,79.507,322.539,73.186,0.777,0.746,0.692,0.761,0.738,0.719,0,0,0,0
0.678,5392,5392,5392,5392,182.974,96.478,189.691,91.993,186.658,84.983,193.548,79.16,0.652,0.716,0.665,0.684,0.678,0.69,0,0,0,0
0.718,5393,5393,5393,5393,72.117,454.786,71.702,456.195,72.057,456.382,75.731,458.531,0.708,0.694,0.75,0.701,0.718,0.722,0,0,0,0
0.677,5394,5394,5394,5394,26.373,69.167,26.373,69.167,26.373,69.167,26.373,69.167,0.728,0.593,0.71,0.661,0.677,0.652,0,0,0,0
0.712,5395,5395,5395,5395,207.812,483.48,209.569,486.071,210.313,488.516,210.182,487.696,0.797,0.678,0.661,0.738,0.712,0.669,0,0,0,0
0.608,5396,5396,5396,5396,90.757,157.422,89.817,151.047,79.953,139.837,75.982,147.412,0.714,0.493,0.617,0.603,0.608,0.555,0,0,0,0
0.721,5397,5397,5397,5397,232.014,231.83,243.141,247.246,248.354,264.958,251.58,260.812,0.708,0.682,0.774,0.695,0.721,0.728,0,0,0,0
0.715,5398,5398,5398,5398,482.711,398.373,482.711,398.373,482.711,398.373,482.711,398.373,0.58,0.739,0.827,0.659,0.715,0.783,0,0,0,0
0.794,5399,5399,5399,5399,235.432,421.46,234.698,419.607,226.234,417.846,226.891,416.249,0.861,0.755,0.764,0.808,0.794,0.76,0,0,0,0
0.617,5400,5400,5400,5400,359.155,306.284,359.014,316.474,356.826,314.863,354.917,313.331,0.653,0.608,0.591,0.63,0.617,0.599,0,0,0,0
0.601,5401,5401,5401,5401,402.875,164.463,403.149,169.977,394.877,177.655,383.48,176.233,0.597,0.633,0.574,0.615,0.601,0.603,0,0,0,0
0.774,5402,5402,5402,5402,465.426,426.58,465.426,426.58,465.426,426.58,465.426,426.58,0.848,0.82,0.653,0.834,0.774,0.736,0,0,0,0
0.647,5403,5403,5403,5403,412.342,146.037,404.036,143.771,406.909,132.4,409.083,136.84,0.73,0.557,0.653,0.644,0.647,0.605,1,1,1,1
0.563,5404,5404,5404,5404,197.856,156.245,191.865,131.134,178.155,105.467,154.2,122.991,0.428,0.556,0.707,0.492,0.563,0.631,0,0,0,0
0.555,5405,5405,5405,5405,363.349,424.704,362.499,423.231,362.079,422.724,362.079,422.724,0.634,0.543,0.487,0.589,0.555,0.515,0,0,0,0
0.758,5406,5406,5406,5406,252.434,249.333,248.899,247.946,260.06,257.142,257.835,245.037,0.869,0.742,0.662,0.806,0.758,0.702,0,0,0,0
0.679,5407,5407,5407,5407,209.16,350.39,209.863,346.004,207.6,338.047,208.027,318.039,0.576,0.866,0.596,0.721,0.679,0.731,1,1,1,1
0.664,5408,5408,5408,5408,397.869,472.535,397.869,472.535,397.869,472.535,397.869,472.535,0.489,0.797,0.706,0.643,0.664,0.751,0,0,0,0
0.729,5409,5409,5409,5409,459.039,486.843,459.039,486.843,459.039,486.843,459.039,486.843,0.781,0.777,0.63,0.779,0.729,0.703,0,0,0,0
0.792,5410,5410,5410,5410,296.257,466.21,296.534,464.798,296.084,464.744,295.914,464.758,0.722,0.897,0.757,0.81,0.792,0.827,0,0,0,0
0.506,5411,5411,5411,5411,68.122,288.027,57.801,291.448,58.968,297.436,51.309,295.851,0.36,0.412,0.746,0.386,0.506,0.579,0,0,0,0
0.665,5412,5412,5412,5412,144.298,66.902,149.12,63.175,146.156,55.046,141.986,64.588,0.644,0.691,0.66,0.667,0.665,0.676,1,1,1,1
0.694,5413,5413,5413,5413,333.273,301.891,335.797,313.342,342.389,318.861,340.336,318.973,0.832,0.616,0.635,0.724,0.694,0.626,1,1,1,1
0.681,5414,5414,5414,5414,213.273,292.665,208.366,298.316,220.725,285.526,204.543,269.998,0.721,0.605,0.718,0.663,0.681,0.662,0,0,0,0
0.629,5415,5415,5415,5415,85.472,41.821,82.042,42.74,81.216,47.801,81.438,48.998,0.73,0.515,0.643,0.622,0.629,0.579,0,0,0,0
0.823,5416,5416,5416,5416,18.604,268.272,19.503,264.885,20.7,263.126,23.41,261.027,0.875,0.845,0.749,0.86,0.823,0.797,0,0,0,0
0.768,5417,5417,5417,5417,186.798,427.384,188.558,421.563,184.423,415.419,181.426,406.901,0.805,0.74,0.759,0.773,0.768,0.75,0,0,0,0
0.704,5419,5419,5419,5419,266.93,52.54,266.926,52.546,267.371,52.975,279.686,43.699,0.685,0.68,0.748,0.683,0.704,0.714,0,0,0,0
0.597,5420,5420,5420,5420,159.079,71.616,146.745,74.448,150.849,71.39,152.622,61.29,0.518,0.483,0.789,0.501,0.597,0.636,1,1,1,1
0.489,5421,5421,5421,5421,192.156,211.427,197.957,180.783,190.089,151.642,201.898,111.329,0.567,0.459,0.442,0.513,0.489,0.451,0,0,0,0
0.464,5422,968,968,968,11.936,341.628,14.302,345.605,19.886,343.676,21.077,347.467,0.08,0.672,0.64,0.376,0.464,0.656,0,1,1,1
0.784,5423,5423,5423,5423,285.28,391.788,290.471,392.175,290.774,388.953,287.821,387.424,0.754,0.753,0.845,0.754,0.784,0.799,0,0,0,0
0.675,5424,5424,5424,5424,160.29,133.093,152.115,124.407,132.114,122.305,123.923,96.801,0.684,0.636,0.706,0.66,0.675,0.671,0,0,0,0
0.73,5425,5425,5425,5425,352.482,145.9,360.508,149.64,367.109,151.886,353.757,147.665,0.528,0.866,0.796,0.697,0.73,0.831,1,1,1,1
0.744,5426,5426,5426,5426,355.729,371.182,354.194,370.827,357.665,370.779,356.992,368.683,0.728,0.772,0.732,0.75,0.744,0.752,0,0,0,0
0.716,5427,5427,5427,5427,61.049,428.666,60.94,432.101,61.8,435.431,61.162,441.492,0.877,0.631,0.639,0.754,0.716,0.635,0,0,0,0
0.674,5428,5428,5428,5428,61.594,240.43,60.014,240.687,51.868,252.151,48.714,260.044,0.842,0.55,0.63,0.696,0.674,0.59,0,0,0,0
0.762,5430,5430,5430,5430,439.435,96.302,432.046,100.382,428.552,95.321,431.294,95.737,0.753,0.73,0.803,0.742,0.762,0.767,0,0,0,0
0.814,5431,5431,5431,5431,372.824,25.908,372.874,25.904,373.801,26.914,373.642,27.219,0.899,0.726,0.817,0.812,0.814,0.771,0,0,0,0
0.746,5432,5432,5432,5432,367.113,236.014,378.024,237.211,379.935,243.421,387.549,240.63,0.8,0.631,0.809,0.715,0.746,0.72,0,0,0,0
0.706,5433,5433,5433,5433,208.962,60.555,212.256,50.961,212.649,50.606,220.241,36.088,0.698,0.702,0.719,0.7,0.706,0.71,0,0,0,0
0.793,5434,5434,5434,5434,405.275,138.67,402.579,138.157,373.37,150.916,371.861,150.298,0.913,0.629,0.837,0.771,0.793,0.733,0,0,0,0
0.616,5435,5435,5435,5435,93.692,200.185,91.173,205.707,96.59,203.345,96.358,198.763,0.569,0.55,0.728,0.56,0.616,0.639,0,0,0,0
0.593,5436,5436,5436,5436,245.302,249.449,254.394,272.407,242.487,301.319,241.984,302.442,0.632,0.485,0.663,0.558,0.593,0.574,1,1,1,1
0.772,5437,5437,5437,5437,218.437,373.048,219.44,363.387,220.988,360.503,225.965,349.666,0.759,0.866,0.692,0.813,0.772,0.779,0,0,0,0
0.779,5438,5438,5438,5438,399.574,195.709,395.189,186.871,406.278,188.338,406.501,191.463,0.794,0.823,0.719,0.809,0.779,0.771,0,0,0,0
0.81,5439,5439,5439,5439,35.721,336.649,42.647,341.793,44.455,342.361,44.508,344.806,0.839,0.778,0.813,0.808,0.81,0.796,0,0,0,0
0.678,5441,5441,5441,5441,445.246,378.026,444.659,377.911,444.659,377.911,444.659,377.911,0.692,0.622,0.72,0.657,0.678,0.671,0,0,0,0
0.753,5442,5442,5442,5442,61.905,434.402,62.771,437.605,66.242,439.161,70.016,441.713,0.838,0.747,0.675,0.793,0.753,0.711,0,0,0,0
0.693,5443,5443,5443,5443,168.775,74.098,173.494,69.602,173.21,75.534,175.146,74.302,0.724,0.654,0.702,0.689,0.693,0.678,1,1,1,1
0.646,5444,5444,5444,5444,311.92,179.363,295.889,173.966,285.388,180.931,295.117,170.524,0.756,0.662,0.52,0.709,0.646,0.591,0,0,0,0
0.606,5445,5445,5445,5445,454.404,405.883,454.404,405.883,454.404,405.883,454.404,405.883,0.903,0.463,0.451,0.683,0.606,0.457,0,0,0,0
0.539,5446,5446,5446,5446,230.955,319.569,231.139,325.733,228.18,332.72,219.029,343.682,0.397,0.75,0.47,0.573,0.539,0.61,0,0,0,0
0.608,5447,5447,5447,5447,287.828,337.047,289.328,350.745,298.912,349.291,311.522,348.599,0.524,0.586,0.714,0.555,0.608,0.65,0,0,0,0
0.534,5448,5448,5448,5448,312.659,464.462,312.675,462.697,312.654,462.491,312.654,462.491,0.492,0.492,0.617,0.492,0.534,0.554,1,1,1,1
0.635,5449,5449,5449,5449,32.678,310.454,37.734,305.307,41.054,309.092,43.472,305.839,0.692,0.7,0.512,0.696,0.635,0.606,1,1,1,1
0.836,5450,5450,5450,5450,209.012,415.142,210.085,413.88,205.014,400.394,201.0,395.568,0.987,0.807,0.714,0.897,0.836,0.761,0,0,0,0
0.786,5451,5451,5451,5451,87.906,212.107,80.044,200.729,76.101,200.237,73.243,197.948,0.762,0.772,0.823,0.767,0.786,0.798,0,0,0,0
0.826,5452,5452,5452,5452,427.914,168.957,429.616,168.595,431.13,167.656,438.056,163.778,0.781,0.818,0.878,0.8,0.826,0.848,0,0,0,0
0.736,5453,5453,5453,5453,164.108,445.018,158.921,443.918,159.202,443.021,160.328,440.555,0.792,0.755,0.66,0.773,0.736,0.707,0,0,0,0
0.778,5454,5454,5454,5454,71.655,467.416,73.468,466.59,73.144,466.895,75.402,467.265,0.621,0.915,0.796,0.768,0.778,0.856,1,1,1,1
0.693,5456,5456,5456,5456,65.225,439.158,67.609,440.803,70.661,442.918,73.91,446.236,0.778,0.671,0.628,0.725,0.693,0.65,1,1,1,1
0.752,5457,5457,5457,5457,141.137,98.755,141.778,92.059,142.941,94.221,130.501,102.292,0.85,0.677,0.729,0.763,0.752,0.703,0,0,0,0
0.554,5458,632,632,632,489.714,28.814,432.659,10.924,432.985,10.515,432.5,10.149,0.067,0.846,0.749,0.457,0.554,0.798,0,0,0,0
0.791,5459,5459,5459,5459,365.962,483.576,365.818,483.245,365.818,483.245,365.818,483.245,0.866,0.905,0.602,0.886,0.791,0.754,0,0,0,0
0.725,5460,5460,5460,5460,232.991,471.402,234.152,471.351,234.9,473.301,235.59,473.927,0.595,0.768,0.813,0.681,0.725,0.79,1,1,1,1
0.727,5461,5461,5461,5461,93.373,43.875,93.259,34.935,85.696,30.232,84.959,30.407,0.733,0.765,0.682,0.749,0.727,0.724,0,0,0,0
0.714,5462,5462,5462,5462,389.175,173.196,393.139,163.15,397.261,151.617,387.61,147.845,0.848,0.67,0.623,0.759,0.714,0.647,0,0,0,0
0.714,5463,5463,5463,5463,260.853,435.146,262.591,435.005,262.598,434.09,262.516,433.699,0.846,0.626,0.669,0.736,0.714,0.647,0,0,0,0
0.799,5464,5464,5464,5464,183.45,65.345,178.181,58.586,173.083,51.112,163.343,57.449,0.825,0.839,0.733,0.832,0.799,0.786,0,0,0,0
0.687,5466,5466,5466,5466,259.031,176.877,269.814,170.362,279.977,155.705,274.617,149.82,0.677,0.633,0.75,0.655,0.687,0.692,0,0,0,0
0.764,5467,5467,5467,5467,245.717,82.259,245.839,82.466,241.529,74.92,247.926,62.95,0.837,0.726,0.73,0.781,0.764,0.728,0,0,0,0
0.753,5468,5468,5468,5468,113.563,59.742,118.942,56.619,128.118,66.081,139.069,57.277,0.802,0.651,0.806,0.727,0.753,0.729,0,0,0,0
0.69,5469,5469,5469,5469,131.616,42.627,135.855,34.635,151.779,37.931,150.921,24.248,0.762,0.59,0.719,0.676,0.69,0.654,0,0,0,0
0.77,5470,5470,5470,5470,453.84,309.758,458.903,307.778,458.909,307.574,458.909,307.574,0.737,0.78,0.792,0.759,0.77,0.786,0,0,0,0
0.598,5471,1710,1710,1710,18.647,286.536,13.357,262.405,13.357,262.405,20.431,266.003,0.25,0.79,0.755,0.52,0.598,0.773,0,0,0,0
0.646,5472,5472,5472,5472,382.549,176.155,380.235,182.187,368.521,174.126,368.063,173.537,0.552,0.68,0.706,0.616,0.646,0.693,0,0,0,0
0.765,5473,5473,5473,5473,199.361,364.846,202.371,362.381,203.881,357.137,207.991,348.639,0.76,0.749,0.787,0.755,0.765,0.768,0,0,0,0
0.775,5474,5474,5474,5474,148.737,70.635,140.519,76.61,129.933,81.308,121.449,77.831,0.778,0.77,0.778,0.774,0.775,0.774,0,0,0,0
0.658,5476,5476,5476,5476,191.003,138.77,195.984,127.259,201.351,107.959,212.94,117.625,0.706,0.493,0.776,0.599,0.658,0.634,0,0,0,0
